time_and_date,air_pressure,temperature,wind_direction,humidity,wind_speed,precipitation,soil_moisture,flood_risk
2024-09-19 18:13:24,1035.29,5.33,255.95,79.28,1.3,121.02,30.6,Low
2024-09-19 18:13:30,1042.35,27.08,24.11,43.61,5.25,433.72,23.11,Low
2024-09-19 18:13:51,1008.28,13.3,53.01,72.44,3.05,320.62,50.02,Low
2024-09-19 18:14:00,1049.47,32.73,3.88,52.5,19.65,876.98,33.7,High
2024-09-19 18:14:06,996.17,37.77,84.34,66.42,9.71,791.34,63.14,High
2024-09-19 18:14:18,1029.22,46.76,71.11,30.54,7.7,535.54,16.47,Low
2024-09-19 18:14:37,1046.79,39.08,162.67,83.42,15.22,316.29,17.92,Low
2024-09-19 18:15:04,995.96,-7.54,124.73,67.63,1.9,283.68,68.72,Low
2024-09-19 18:15:07,1047.79,23.86,57.68,54.23,0.32,365.08,51.33,Low
2024-09-19 18:15:10,1016.06,47.3,357.91,56.77,1.73,213.9,50.77,Low
2024-09-19 18:15:13,1019.45,39.15,173.98,40.18,10.13,869.34,26.97,Moderate
2024-09-19 18:15:23,1022.6,15.97,81.84,80.17,4.72,279.86,51.76,Low
2024-09-19 18:15:26,984.99,10.89,17.73,41.12,13.65,588.63,59.27,Moderate
2024-09-19 18:15:35,1035.99,3.71,123.28,68.41,0.56,158.04,47.8,Low
2024-09-19 18:15:41,1017.88,20.3,239.42,50.92,4.51,261.62,54.96,Low
2024-09-19 18:15:50,1041.61,27.11,318.05,58.98,19.51,284.88,65.86,Low
2024-09-19 18:16:08,1027.59,40.53,77.77,78.8,11.91,272.44,31.43,Low
2024-09-19 18:16:14,1029.68,52.56,281.06,52.41,10.62,240.14,54.61,Low
2024-09-19 18:16:17,1032.91,22.31,168.3,63.39,14.49,731.41,13.93,Low
2024-09-19 18:16:24,981.08,42.87,267.57,71.54,0.12,726.28,25.25,Moderate
2024-09-19 18:16:30,1011.02,-5.98,42.76,42.15,3.8,798.63,34.15,High
2024-09-19 18:16:39,982.87,0.38,59.15,70.1,19.2,544.29,17.48,Low
2024-09-19 18:16:45,990.92,22.15,207.78,65.36,5.77,845.61,62.07,High
2024-09-19 18:16:57,1041.55,24.97,16.2,85.7,5.91,324.8,38.82,Low
2024-09-19 18:17:03,986.38,54.04,54.29,83.49,2.44,378.49,29.34,Low
2024-09-19 18:17:06,989.4,-0.86,159.1,63.54,3.41,604.87,46.96,Moderate
2024-09-19 18:17:16,1043.58,18.47,299.49,72.34,5.4,560.46,21.26,Moderate
2024-09-19 18:17:19,1023.52,29.38,343.65,33.33,12.31,435.84,45.47,Low
2024-09-19 18:17:25,1030.14,18.28,128.63,52.4,0.45,257.55,43.15,Low
2024-09-19 18:17:28,991.94,19.88,313.26,66.25,9.41,250.59,15.82,Low
2024-09-19 18:17:43,983.06,52.16,208.07,50.68,5.44,156.83,52.47,Low
2024-09-19 18:17:52,1002.84,53.59,233.82,35.22,0.43,344.72,69.72,Low
2024-09-19 18:17:58,1003.47,27.02,40.12,48.3,15.42,683.16,31.25,Moderate
2024-09-19 18:18:01,1015.55,35.92,152.8,53.5,3.12,625.83,50.71,Moderate
2024-09-19 18:18:17,1000.69,46.63,346.64,74.99,11.67,264.19,21.75,Low
2024-09-19 18:18:26,1035.29,7.74,2.41,60.0,8.05,585.05,39.55,Moderate
2024-09-19 18:18:32,993.12,27.87,205.36,71.89,4.54,613.07,41.8,Moderate
2024-09-19 18:18:41,1041.71,0.38,249.58,71.04,1.88,788.74,20.63,Moderate
2024-09-19 18:18:44,1033.43,2.63,102.18,43.34,5.47,912.87,67.85,High
2024-09-19 18:18:50,1032.46,6.2,331.74,33.86,16.11,784.27,56.22,High
2024-09-19 18:18:53,1016.7,30.02,276.99,57.39,16.59,260.72,45.86,Low
2024-09-19 18:18:56,996.94,14.75,8.74,85.46,8.73,556.85,47.32,Moderate
2024-09-19 18:18:59,984.36,35.79,67.55,61.88,10.6,947.12,13.72,Low
2024-09-19 18:19:02,1041.89,33.53,303.37,50.05,18.84,391.8,54.21,Low
2024-09-19 18:19:12,1010.88,-7.12,306.16,34.22,11.27,701.02,21.09,Moderate
2024-09-19 18:19:18,1020.42,30.78,271.19,59.16,19.96,497.13,49.95,Low
2024-09-19 18:19:21,1038.18,-9.59,209.03,89.73,14.52,530.95,25.17,Moderate
2024-09-19 18:19:27,1047.49,39.03,114.74,87.57,1.62,565.66,18.39,Low
2024-09-19 18:19:30,1036.95,39.17,282.07,43.77,0.28,608.3,67.43,Moderate
2024-09-19 18:19:36,982.64,33.17,246.37,36.82,7.43,179.52,56.72,Low
2024-09-19 18:19:45,986.57,12.24,95.38,54.99,7.25,726.62,21.86,Moderate
2024-09-19 18:20:07,1013.54,41.71,55.77,67.99,6.39,183.82,43.91,Low
2024-09-19 18:20:10,1010.24,1.9,170.57,75.17,17.79,590.33,69.99,Moderate
2024-09-19 18:20:16,1007.48,33.65,109.32,67.15,16.85,316.46,24.38,Low
2024-09-19 18:20:19,1026.37,24.35,6.92,74.56,1.18,734.67,56.77,High
2024-09-19 18:20:22,1047.76,47.43,212.66,82.64,0.42,994.55,58.4,High
2024-09-19 18:20:40,1007.53,29.03,71.43,51.71,11.25,954.09,17.15,Low
2024-09-19 18:20:52,985.68,-7.58,252.08,60.63,18.93,242.61,19.08,Low
2024-09-19 18:21:07,991.73,8.1,154.54,39.31,0.53,339.29,41.18,Low
2024-09-19 18:21:17,999.88,47.51,302.65,36.83,13.95,429.21,10.51,Low
2024-09-19 18:21:23,986.69,2.09,330.77,40.27,12.63,791.11,51.24,High
2024-09-19 18:21:26,1018.15,40.22,143.56,56.84,7.98,515.88,57.79,Moderate
2024-09-19 18:21:32,1042.38,20.48,301.7,74.15,12.68,855.08,60.26,High
2024-09-19 18:21:35,1002.08,39.83,188.68,59.39,2.71,825.54,37.07,High
2024-09-19 18:21:47,1031.25,22.57,338.91,41.89,19.72,795.08,69.7,High
2024-09-19 18:21:50,992.99,12.12,213.22,42.02,1.77,865.19,23.79,Moderate
2024-09-19 18:21:57,1025.15,16.95,122.37,56.24,7.28,656.62,67.09,Moderate
2024-09-19 18:22:33,1028.54,25.33,257.42,54.89,6.34,977.62,64.44,High
2024-09-19 18:22:39,1026.86,30.64,334.43,42.01,0.48,638.07,55.07,Moderate
2024-09-19 18:22:42,986.74,42.87,5.39,33.56,15.36,247.6,13.05,Low
2024-09-19 18:22:52,1001.86,25.19,209.97,33.38,16.78,702.58,28.62,Moderate
2024-09-19 18:22:58,1042.99,12.48,291.74,48.25,12.16,861.66,44.18,High
2024-09-19 18:23:16,999.35,11.2,239.92,57.76,8.75,177.85,62.5,Low
2024-09-19 18:23:19,998.89,22.86,56.58,76.3,10.89,454.11,24.16,Low
2024-09-19 18:23:40,1033.28,16.61,139.82,47.26,11.4,634.9,28.74,Moderate
2024-09-19 18:23:49,1020.96,2.7,203.34,86.64,13.41,990.02,38.75,High
2024-09-19 18:23:58,1032.94,12.68,79.41,33.22,4.01,507.79,26.52,Low
2024-09-19 18:24:05,1012.96,38.13,94.07,79.85,5.26,803.34,29.23,Moderate
2024-09-19 18:24:20,1044.61,-7.92,213.17,84.23,5.41,727.48,50.99,Moderate
2024-09-19 18:24:23,1005.69,30.43,175.59,35.63,17.55,848.37,34.27,High
2024-09-19 18:24:26,1038.35,-9.64,296.66,70.07,4.96,537.5,68.8,Moderate
2024-09-19 18:24:29,1032.37,44.85,320.54,64.1,5.4,955.95,53.74,High
2024-09-19 18:24:32,995.53,5.58,355.01,89.42,8.8,654.15,62.85,Moderate
2024-09-19 18:24:56,1019.12,-4.41,92.5,57.07,15.68,299.0,24.43,Low
2024-09-19 18:25:03,1036.07,40.29,220.0,62.68,2.2,259.4,14.96,Low
2024-09-19 18:25:06,988.77,28.67,163.17,74.0,8.38,122.74,10.68,Low
2024-09-19 18:25:09,1022.34,12.73,101.13,58.97,19.23,209.53,37.82,Low
2024-09-19 18:25:12,981.34,29.77,232.17,71.24,1.23,419.28,38.0,Low
2024-09-19 18:25:18,1028.06,48.87,80.42,70.09,12.6,417.79,43.05,Low
2024-09-19 18:25:33,1024.7,16.15,158.72,51.03,11.34,706.97,39.0,Moderate
2024-09-19 18:25:39,1030.44,11.4,139.61,64.34,1.65,178.54,45.35,Low
2024-09-19 18:25:45,1006.93,-4.02,86.31,78.25,16.96,856.67,64.39,High
2024-09-19 18:25:48,1033.11,8.12,239.87,49.48,5.74,514.75,59.66,Moderate
2024-09-19 18:26:13,1024.75,11.08,264.65,48.47,13.94,134.04,69.94,Low
2024-09-19 18:26:25,991.11,41.51,155.34,67.69,19.09,285.1,34.18,Low
2024-09-19 18:26:28,980.41,-9.93,109.67,68.43,5.03,298.86,39.59,Low
2024-09-19 18:26:31,1041.25,44.17,353.31,49.91,8.75,213.48,60.68,Low
2024-09-19 18:26:37,996.95,20.57,30.33,36.51,4.08,622.62,55.87,Moderate
2024-09-19 18:26:43,1031.46,34.21,262.19,51.59,6.55,174.38,46.75,Low
2024-09-19 18:26:52,1034.31,50.77,282.58,70.87,1.1,700.18,43.89,Moderate
2024-09-19 18:26:59,1020.89,14.92,30.82,77.59,9.42,339.99,11.29,Low
2024-09-19 18:27:17,1031.27,13.07,296.15,50.38,12.67,996.1,40.83,High
2024-09-19 18:27:26,984.77,23.98,292.65,45.54,17.2,392.05,26.96,Low
2024-09-19 18:27:29,1031.34,37.99,69.0,46.64,14.18,324.79,34.12,Low
2024-09-19 18:27:38,1002.9,38.41,225.25,43.21,4.6,808.0,64.62,High
2024-09-19 18:27:59,1025.6,32.9,346.87,69.54,1.76,623.36,15.15,Low
2024-09-19 18:28:05,1035.52,26.87,54.77,33.76,4.15,467.31,67.97,Low
2024-09-19 18:28:08,1022.24,8.89,313.83,52.71,3.86,587.33,66.74,Moderate
2024-09-19 18:28:12,1005.04,12.22,161.01,86.73,8.28,157.08,23.04,Low
2024-09-19 18:28:27,1010.02,17.79,286.08,40.34,15.83,550.92,17.03,Low
2024-09-19 18:28:36,1013.45,15.81,349.4,87.02,9.88,816.36,49.37,High
2024-09-19 18:29:27,1045.18,2.57,171.08,37.73,10.21,692.29,30.92,Moderate
2024-09-19 18:29:33,1026.81,3.01,309.27,88.19,5.43,483.52,29.55,Low
2024-09-19 18:29:40,1007.54,32.94,170.52,85.89,7.53,514.75,14.86,Low
2024-09-19 18:29:46,995.58,3.8,313.34,53.06,11.25,983.83,37.59,High
2024-09-19 18:29:49,1019.92,45.37,144.15,42.54,2.13,462.5,45.05,Low
2024-09-19 18:30:04,1044.62,10.17,262.27,63.58,2.75,433.79,65.35,Low
2024-09-19 18:30:07,1022.36,-9.02,159.33,86.68,6.71,397.9,33.9,Low
2024-09-19 18:30:19,1048.11,14.83,216.01,61.78,6.64,237.76,33.64,Low
2024-09-19 18:30:25,1041.55,-6.16,284.21,60.72,18.95,640.22,52.46,Moderate
2024-09-19 18:30:53,1049.44,51.6,236.84,83.65,0.02,904.13,14.5,Low
2024-09-19 18:31:20,995.18,56.87,197.73,69.44,2.33,361.74,63.08,Low
2024-09-19 18:31:26,1036.02,-6.32,146.35,70.59,17.1,546.53,64.51,Moderate
2024-09-19 18:31:38,1014.02,25.71,276.65,65.35,9.43,169.17,38.98,Low
2024-09-19 18:31:44,1044.1,9.23,212.89,47.38,10.69,800.38,54.45,High
2024-09-19 18:31:59,1032.46,3.52,17.21,66.47,11.5,179.94,33.95,Low
2024-09-19 18:32:05,990.73,21.02,350.64,50.59,1.04,112.92,28.7,Low
2024-09-19 18:32:08,997.51,49.24,201.78,34.65,3.21,940.18,63.12,High
2024-09-19 18:32:11,1028.14,-3.63,331.18,85.4,5.69,757.26,67.19,High
2024-09-19 18:32:27,982.97,-0.89,276.62,30.45,17.65,456.5,20.85,Low
2024-09-19 18:32:51,1000.62,-5.16,310.52,60.15,6.66,823.91,39.18,High
2024-09-19 18:32:57,988.54,19.65,261.86,67.36,2.81,770.69,10.64,Low
2024-09-19 18:33:06,987.35,8.12,96.68,40.5,7.64,846.91,49.5,High
2024-09-19 18:33:12,1027.14,24.46,209.06,68.48,14.35,784.57,50.16,High
2024-09-19 18:33:19,981.17,45.92,125.34,64.97,19.19,281.19,65.08,Low
2024-09-19 18:33:25,1038.52,24.41,100.02,43.45,10.84,126.4,12.73,Low
2024-09-19 18:33:43,1034.86,18.09,18.81,74.8,7.26,793.62,36.81,High
2024-09-19 18:33:55,1043.06,19.04,176.9,63.12,2.64,704.52,38.66,Moderate
2024-09-19 18:34:10,1038.43,55.77,191.25,35.48,5.34,398.3,27.51,Low
2024-09-19 18:34:13,1013.16,41.57,110.04,66.52,1.01,343.85,11.24,Low
2024-09-19 18:34:22,1049.04,9.3,10.39,38.9,9.28,881.48,30.31,High
2024-09-19 18:34:35,1049.68,57.14,297.22,77.69,3.94,319.63,69.27,Low
2024-09-19 18:34:53,1017.61,-0.98,281.05,34.21,8.99,522.97,51.36,Moderate
2024-09-19 18:35:17,1025.86,-9.23,162.08,59.02,10.48,560.4,32.98,Moderate
2024-09-19 18:35:26,983.0,19.55,247.07,72.6,12.88,962.83,10.18,Low
2024-09-19 18:35:48,1036.61,7.4,222.64,30.89,13.38,624.52,52.11,Moderate
2024-09-19 18:35:57,1013.6,37.71,186.51,62.24,16.15,557.94,12.03,Low
2024-09-19 18:36:00,1026.08,7.99,117.46,81.57,18.03,569.92,54.04,Moderate
2024-09-19 18:36:03,1001.43,20.39,340.62,81.26,14.9,199.31,54.77,Low
2024-09-19 18:36:06,986.19,9.78,287.84,62.46,0.48,771.5,64.1,High
2024-09-19 18:36:15,1041.52,14.4,336.41,64.13,7.23,589.37,29.37,Moderate
2024-09-19 18:36:21,988.07,57.99,242.62,44.84,1.92,427.31,20.52,Low
2024-09-19 18:36:34,984.63,28.31,50.63,75.63,16.11,644.33,28.61,Moderate
2024-09-19 18:36:40,1032.49,34.75,213.13,48.44,1.46,271.18,48.12,Low
2024-09-19 18:36:55,1004.75,40.77,313.31,66.01,6.43,432.0,27.03,Low
2024-09-19 18:37:04,983.7,21.74,41.72,68.07,11.21,208.5,64.21,Low
2024-09-19 18:37:13,982.22,32.86,123.39,34.69,2.92,294.89,58.56,Low
2024-09-19 18:37:16,1031.98,41.17,293.35,54.92,4.74,682.55,69.87,Moderate
2024-09-19 18:37:19,1003.79,18.65,35.81,87.3,14.48,273.04,66.05,Low
2024-09-19 18:37:32,1002.25,8.96,287.2,62.02,12.66,253.0,60.95,Low
2024-09-19 18:37:35,1038.23,45.09,55.76,62.48,4.29,825.51,13.87,Low
2024-09-19 18:37:41,1015.2,51.74,21.41,87.46,3.73,965.35,67.62,High
2024-09-19 18:37:47,1040.71,21.25,50.07,71.57,0.47,379.5,69.7,Low
2024-09-19 18:38:15,1020.3,4.35,170.93,60.66,11.86,958.26,38.93,High
2024-09-19 18:38:18,987.7,52.07,199.4,31.93,6.86,404.92,12.98,Low
2024-09-19 18:38:24,1026.14,-6.89,31.73,33.88,5.16,560.4,50.81,Moderate
2024-09-19 18:38:39,1005.2,25.81,202.37,41.71,18.28,625.01,15.4,Low
2024-09-19 18:38:42,1026.76,-6.33,261.69,41.41,1.95,925.05,31.9,High
2024-09-19 18:38:45,1007.6,22.08,26.96,32.3,9.44,360.25,61.12,Low
2024-09-19 18:38:48,1001.76,-5.69,315.26,80.67,3.81,375.56,10.43,Low
2024-09-19 18:38:58,997.89,46.31,230.45,36.61,11.75,858.33,57.8,High
2024-09-19 18:39:01,993.21,2.92,7.31,30.55,2.96,578.46,56.05,Moderate
2024-09-19 18:39:19,1022.18,-4.78,318.19,77.72,15.61,938.28,30.42,High
2024-09-19 18:39:25,1004.85,17.68,53.83,54.59,1.42,703.09,69.22,Moderate
2024-09-19 18:39:35,1048.74,44.69,304.41,52.97,6.26,560.41,46.6,Moderate
2024-09-19 18:39:44,992.38,-2.13,188.13,51.42,10.68,321.44,38.41,Low
2024-09-19 18:39:53,1012.48,4.71,98.74,51.06,8.0,942.76,18.69,Low
2024-09-19 18:40:11,1008.63,-5.61,136.21,81.0,11.05,609.68,32.11,Moderate
2024-09-19 18:40:20,1013.95,36.65,165.46,45.48,18.6,602.41,50.52,Moderate
2024-09-19 18:40:26,1002.06,53.45,168.15,40.14,5.73,114.83,41.6,Low
2024-09-19 18:40:29,1027.08,17.31,47.55,66.61,11.84,971.69,63.41,High
2024-09-19 18:40:45,1004.21,52.29,353.34,47.24,14.78,747.94,56.64,High
2024-09-19 18:40:51,986.37,45.24,58.34,47.05,0.98,296.39,44.04,Low
2024-09-19 18:41:00,985.54,46.59,187.59,61.27,15.6,263.21,32.02,Low
2024-09-19 18:41:03,1038.11,0.55,181.79,34.51,13.33,757.4,57.57,High
2024-09-19 18:41:09,1042.06,1.36,193.46,62.42,14.81,113.74,12.31,Low
2024-09-19 18:41:15,1018.07,44.98,217.87,38.78,19.33,479.42,53.75,Low
2024-09-19 18:41:18,992.96,33.6,341.62,59.45,10.47,293.61,37.86,Low
2024-09-19 18:41:24,1033.83,13.51,98.25,39.65,3.89,149.44,15.03,Low
2024-09-19 18:41:33,1000.42,-9.72,170.4,64.9,16.45,351.49,55.06,Low
2024-09-19 18:41:43,993.97,-1.8,99.65,73.35,12.07,106.32,33.75,Low
2024-09-19 18:41:46,1003.95,36.75,195.23,36.44,4.98,861.63,20.45,Moderate
2024-09-19 18:41:49,993.41,14.69,329.69,48.6,16.84,629.25,27.75,Moderate
2024-09-19 18:41:58,981.85,34.47,80.16,78.65,19.71,970.7,52.45,High
2024-09-19 18:42:07,1005.54,37.42,2.55,60.82,16.17,536.01,24.85,Moderate
2024-09-19 18:42:13,989.66,21.85,90.79,80.36,14.55,811.74,59.9,High
2024-09-19 18:42:28,1000.58,35.62,272.92,33.98,6.62,828.52,17.07,Low
2024-09-19 18:42:31,993.68,24.44,276.82,45.24,2.31,253.5,43.63,Low
2024-09-19 18:42:38,1047.91,53.95,18.88,51.07,12.75,382.4,31.74,Low
2024-09-19 18:42:47,1031.36,17.85,348.63,50.76,15.83,172.76,14.51,Low
2024-09-19 18:42:53,993.34,22.22,260.66,32.6,15.67,905.5,64.63,High
2024-09-19 18:42:59,1003.22,12.99,115.82,74.38,19.93,922.05,36.87,High
2024-09-19 18:43:08,1009.43,34.76,333.99,41.89,16.18,961.56,29.65,Moderate
2024-09-19 18:43:17,1041.27,28.99,234.1,36.61,15.21,396.58,25.39,Low
2024-09-19 18:43:29,1011.8,54.28,322.63,69.56,6.3,746.61,58.58,High
2024-09-19 18:43:32,1017.98,54.46,335.21,37.57,7.96,222.75,52.39,Low
2024-09-19 18:43:39,1021.21,46.46,218.85,40.09,1.19,201.4,67.55,Low
2024-09-19 18:43:45,1031.09,45.29,301.14,79.41,19.87,900.01,26.18,Moderate
2024-09-19 18:43:51,1005.41,43.08,221.06,85.21,4.27,356.21,64.72,Low
2024-09-19 18:44:12,1039.68,-9.14,38.66,69.78,18.0,249.21,33.7,Low
2024-09-19 18:44:21,1004.87,51.33,270.4,55.04,1.02,121.48,40.02,Low
2024-09-19 18:44:33,1041.52,-2.99,173.12,52.29,12.65,466.97,43.16,Low
2024-09-19 18:44:42,1037.39,6.85,299.76,63.39,10.57,527.01,49.22,Moderate
2024-09-19 18:44:46,1049.55,16.91,59.6,38.01,18.23,219.78,36.96,Low
2024-09-19 18:45:10,1016.99,20.59,135.53,67.61,8.62,897.99,41.03,High
2024-09-19 18:45:13,998.93,36.89,246.83,41.76,3.43,232.59,30.12,Low
2024-09-19 18:45:16,1021.99,22.19,152.79,70.17,16.53,294.82,62.56,Low
2024-09-19 18:45:25,1038.94,51.84,185.35,71.32,15.08,486.1,50.77,Low
2024-09-19 18:45:37,983.98,28.18,341.58,53.76,14.38,812.96,25.84,Moderate
2024-09-19 18:45:46,980.43,40.27,304.81,36.18,3.03,686.37,35.38,Moderate
2024-09-19 18:45:49,1048.12,-0.15,264.29,34.69,6.81,912.05,32.45,High
2024-09-19 18:46:02,992.87,2.24,246.64,79.29,12.64,917.2,51.9,High
2024-09-19 18:46:05,1042.49,6.2,139.34,64.07,1.82,166.44,67.09,Low
2024-09-19 18:46:11,987.77,52.5,2.97,60.27,11.41,360.06,49.15,Low
2024-09-19 18:46:29,1011.3,44.64,159.47,69.58,11.4,731.67,31.07,High
2024-09-19 18:46:47,1031.56,42.65,214.82,33.51,9.19,733.59,58.94,High
2024-09-19 18:46:59,1027.17,49.32,160.33,34.05,2.5,227.04,31.61,Low
2024-09-19 18:47:05,1041.04,11.33,12.5,31.98,10.84,783.36,68.62,High
2024-09-19 18:47:21,1015.9,37.32,129.93,36.84,18.84,345.38,30.37,Low
2024-09-19 18:47:24,1017.36,-6.86,266.64,78.44,3.48,464.22,55.58,Low
2024-09-19 18:47:36,1027.82,44.55,316.66,65.03,13.4,419.37,58.85,Low
2024-09-19 18:47:39,1047.06,42.93,121.26,65.9,0.38,791.83,60.57,High
2024-09-19 18:47:45,1011.09,23.93,323.69,46.48,16.88,170.6,41.98,Low
2024-09-19 18:47:54,998.93,-3.54,38.78,50.01,7.25,523.46,40.79,Moderate
2024-09-19 18:48:03,1044.64,-8.48,240.67,59.94,7.73,773.92,50.43,High
2024-09-19 18:48:27,1009.48,26.11,103.31,63.09,3.1,891.2,57.37,High
2024-09-19 18:48:30,1010.39,-4.21,38.26,33.46,10.08,521.36,19.31,Low
2024-09-19 18:48:43,1017.15,40.42,41.45,48.97,19.61,511.95,31.48,Moderate
2024-09-19 18:48:52,1007.27,27.67,179.54,83.75,18.77,600.65,43.07,Moderate
2024-09-19 18:48:55,985.28,5.04,255.89,32.61,9.33,995.69,63.04,High
2024-09-19 18:48:58,984.18,32.05,316.17,36.64,15.42,393.69,51.35,Low
2024-09-19 18:49:01,1041.53,46.59,153.68,70.61,19.24,382.92,35.77,Low
2024-09-19 18:49:07,1000.87,34.96,224.17,37.42,7.27,259.7,33.65,Low
2024-09-19 18:49:10,1015.39,7.92,253.39,75.91,15.48,182.54,37.92,Low
2024-09-19 18:49:22,1024.87,0.45,197.83,66.45,18.02,630.39,48.69,Moderate
2024-09-19 18:49:25,1049.05,44.34,51.28,62.4,11.78,276.66,66.21,Low
2024-09-19 18:49:28,1045.26,-4.69,346.58,34.75,6.03,385.03,49.65,Low
2024-09-19 18:49:31,1013.6,38.91,40.58,34.29,16.25,638.71,36.19,Moderate
2024-09-19 18:49:37,1011.61,31.95,137.26,43.51,7.59,330.91,15.6,Low
2024-09-19 18:49:44,1031.02,41.17,304.3,67.03,2.12,842.77,42.59,High
2024-09-19 18:49:50,991.46,7.89,217.43,54.31,7.4,491.04,68.63,Low
2024-09-19 18:50:02,1018.8,53.64,59.49,38.79,7.53,551.8,25.66,Moderate
2024-09-19 18:50:05,1041.5,17.77,6.8,34.74,12.19,365.01,44.21,Low
2024-09-19 18:50:11,992.67,44.08,303.85,39.22,2.72,462.13,50.39,Low
2024-09-19 18:50:26,984.18,25.2,8.03,86.4,18.31,391.18,28.32,Low
2024-09-19 18:50:29,1018.39,27.64,42.55,39.32,8.56,659.7,19.63,Low
2024-09-19 18:50:47,1035.57,9.53,245.89,71.5,9.17,532.7,43.27,Moderate
2024-09-19 18:51:03,992.78,53.36,39.89,66.21,18.14,445.35,34.36,Low
2024-09-19 18:51:09,991.65,-1.19,30.73,63.09,1.59,810.97,10.18,Low
2024-09-19 18:51:12,1008.86,0.34,289.67,49.05,19.12,351.41,59.07,Low
2024-09-19 18:51:15,992.78,13.57,87.51,34.79,5.87,850.52,23.08,Moderate
2024-09-19 18:51:30,1033.65,-3.73,16.86,87.18,4.94,583.52,54.42,Moderate
2024-09-19 18:51:33,995.08,56.9,67.14,69.91,5.88,419.83,53.15,Low
2024-09-19 18:51:39,1022.19,8.21,310.11,55.39,17.76,760.04,67.88,High
2024-09-19 18:51:42,984.37,-1.81,256.88,57.15,7.36,450.91,11.88,Low
2024-09-19 18:51:48,1029.15,24.05,8.26,44.11,11.27,261.34,60.23,Low
2024-09-19 18:52:01,1010.04,57.93,35.66,53.42,6.05,966.04,19.21,Low
2024-09-19 18:52:10,1039.74,20.19,72.82,84.66,13.41,550.11,53.9,Moderate
2024-09-19 18:52:13,1016.27,12.15,260.14,47.57,19.24,150.04,29.24,Low
2024-09-19 18:52:16,1027.51,1.75,126.86,36.54,10.85,815.77,44.4,High
2024-09-19 18:52:28,1035.26,43.07,67.39,32.55,4.53,418.54,64.24,Low
2024-09-19 18:52:40,999.81,-5.27,322.88,40.45,9.22,843.97,26.88,Moderate
2024-09-19 18:53:04,1036.47,40.06,156.03,58.17,11.16,667.43,38.69,Moderate
2024-09-19 18:53:10,995.7,53.05,58.86,46.91,12.47,574.95,29.5,Moderate
2024-09-19 18:53:20,1038.42,50.73,288.83,66.64,3.45,361.57,17.44,Low
2024-09-19 18:53:26,1008.06,18.83,152.43,80.2,7.71,228.94,23.43,Low
2024-09-19 18:53:32,982.08,25.02,249.78,71.22,9.29,219.98,59.5,Low
2024-09-19 18:53:35,1023.82,34.47,9.55,79.12,19.33,773.43,34.45,High
2024-09-19 18:53:41,986.97,19.96,10.34,88.08,2.19,247.04,61.29,Low
2024-09-19 18:53:53,998.25,33.76,314.73,85.71,19.52,383.42,21.25,Low
2024-09-19 18:54:02,981.49,12.09,41.15,78.74,2.15,982.84,19.85,Low
2024-09-19 18:54:06,994.99,5.62,198.39,37.41,7.38,538.72,24.72,Moderate
2024-09-19 18:54:09,1003.07,-1.99,342.69,50.82,11.05,553.94,51.28,Moderate
2024-09-19 18:54:18,986.43,53.28,261.55,83.56,17.91,350.68,14.77,Low
2024-09-19 18:54:21,1034.16,52.75,96.29,85.82,4.78,504.34,58.28,Low
2024-09-19 18:54:36,996.04,7.4,160.0,39.89,12.09,525.79,68.41,Moderate
2024-09-19 18:54:48,999.0,24.89,106.47,56.36,5.73,166.72,55.8,Low
2024-09-19 18:54:51,993.83,-3.07,117.81,82.31,4.67,152.47,54.66,Low
2024-09-19 18:54:54,1023.01,18.93,239.72,59.12,13.28,211.06,28.23,Low
2024-09-19 18:54:57,1012.55,10.03,290.69,65.5,11.5,717.18,47.08,Moderate
2024-09-19 18:55:00,1045.76,-2.74,281.93,83.59,13.8,471.39,11.23,Low
2024-09-19 18:55:22,994.97,-8.62,199.03,37.94,4.41,855.82,52.72,High
2024-09-19 18:55:28,984.85,56.36,6.24,39.47,8.69,219.52,47.53,Low
2024-09-19 18:55:52,1036.65,3.89,20.49,72.8,19.57,358.45,58.06,Low
2024-09-19 18:55:58,1004.25,34.09,276.82,63.62,5.39,947.01,49.58,High
2024-09-19 18:56:04,1029.74,31.03,343.43,39.82,15.49,375.67,44.57,Low
2024-09-19 18:56:10,1004.61,33.23,355.67,47.72,13.89,346.83,40.06,Low
2024-09-19 18:56:26,1039.28,15.44,35.44,69.93,7.59,262.03,17.2,Low
2024-09-19 18:56:38,1013.51,57.86,221.09,88.74,0.38,347.17,52.43,Low
2024-09-19 18:56:41,1044.47,16.74,32.69,69.56,8.23,868.33,40.54,High
2024-09-19 18:56:47,1022.38,25.37,50.45,66.55,15.02,976.35,12.63,Low
2024-09-19 18:57:02,1006.59,23.93,16.64,78.93,7.87,383.07,22.04,Low
2024-09-19 18:57:12,994.31,-0.1,199.0,57.82,16.69,352.67,25.7,Low
2024-09-19 18:57:15,986.25,54.48,152.46,44.0,14.08,194.96,50.65,Low
2024-09-19 18:57:21,1015.85,-9.17,99.52,37.63,5.58,426.28,56.83,Low
2024-09-19 18:57:51,992.5,1.62,186.3,58.88,1.08,836.99,28.72,Moderate
2024-09-19 18:57:54,1041.97,50.49,241.6,84.37,1.38,183.76,28.81,Low
2024-09-19 18:58:00,985.11,14.58,94.97,43.02,0.48,466.0,28.69,Low
2024-09-19 18:58:09,983.7,42.2,120.19,44.48,9.38,637.61,37.81,Moderate
